Timestamp,EquipmentId,EngineTemperature,OilPressure
2026-05-09T11:47:41.2298050Z,EQ-1,96.07,49.56
2026-05-09T11:47:51.2298050Z,EQ-2,98.07,48.23
2026-05-09T11:48:01.2298050Z,EQ-1,88.89,43.13
2026-05-09T11:48:11.2298050Z,EQ-2,90.84,45.22
2026-05-09T11:48:21.2298050Z,EQ-2,88.42,46.50
2026-05-09T11:48:31.2298050Z,EQ-1,95.86,42.51
2026-05-09T11:48:41.2298050Z,EQ-1,87.57,44.88
2026-05-09T11:48:51.2298050Z,EQ-1,86.48,44.67
2026-05-09T11:49:01.2298050Z,EQ-2,96.65,49.69
2026-05-09T11:49:11.2298050Z,EQ-3,86.22,41.01
2026-05-09T11:49:21.2298050Z,EQ-1,89.78,45.68
2026-05-09T11:49:31.2298050Z,EQ-2,96.59,45.99
2026-05-09T11:49:41.2298050Z,EQ-2,99.70,47.93
2026-05-09T11:49:51.2298050Z,EQ-3,97.94,46.46
2026-05-09T11:50:01.2298050Z,EQ-2,86.11,48.91
2026-05-09T11:50:11.2298050Z,EQ-2,88.82,43.56
2026-05-09T11:50:21.2298050Z,EQ-4,87.54,49.19
2026-05-09T11:50:31.2298050Z,EQ-1,90.96,46.80
2026-05-09T11:50:41.2298050Z,EQ-1,92.98,44.73
2026-05-09T11:50:51.2298050Z,EQ-1,89.11,41.81
2026-05-09T11:51:01.2298050Z,EQ-2,86.39,46.20
2026-05-09T11:51:11.2298050Z,EQ-4,90.96,49.55
2026-05-09T11:51:21.2298050Z,EQ-3,91.30,44.24
2026-05-09T11:51:31.2298050Z,EQ-4,85.78,48.56
2026-05-09T11:51:41.2298050Z,EQ-3,88.04,43.19
2026-05-09T11:51:51.2298050Z,EQ-2,99.89,45.96
2026-05-09T11:52:01.2298050Z,EQ-4,93.38,44.29
2026-05-09T11:52:11.2298050Z,EQ-1,93.58,43.83
2026-05-09T11:52:21.2298050Z,EQ-2,88.89,44.57
2026-05-09T11:52:31.2298050Z,EQ-4,87.98,47.75
2026-05-09T11:52:41.2298050Z,EQ-4,87.05,48.80
2026-05-09T11:52:51.2298050Z,EQ-2,98.14,45.41
2026-05-09T11:53:01.2298050Z,EQ-1,87.53,41.32
2026-05-09T11:53:11.2298050Z,EQ-3,94.22,40.17
2026-05-09T11:53:21.2298050Z,EQ-3,85.65,46.85
2026-05-09T11:53:31.2298050Z,EQ-1,97.34,49.31
2026-05-09T11:53:41.2298050Z,EQ-4,92.17,42.94
2026-05-09T11:53:51.2298050Z,EQ-1,86.20,44.93
2026-05-09T11:54:01.2298050Z,EQ-3,87.87,44.60
2026-05-09T11:54:11.2298050Z,EQ-4,96.35,41.77
2026-05-09T11:54:21.2298050Z,EQ-2,94.14,40.48
2026-05-09T11:54:31.2298050Z,EQ-1,91.99,48.84
2026-05-09T11:54:41.2298050Z,EQ-3,93.45,40.50
2026-05-09T11:54:51.2298050Z,EQ-4,99.67,46.81
2026-05-09T11:55:01.2298050Z,EQ-1,85.40,42.86
2026-05-09T11:55:11.2298050Z,EQ-1,92.13,47.91
2026-05-09T11:55:21.2298050Z,EQ-1,89.55,46.19
2026-05-09T11:55:31.2298050Z,EQ-4,96.09,42.33
2026-05-09T11:55:41.2298050Z,EQ-1,92.96,45.74
2026-05-09T11:55:51.2298050Z,EQ-2,98.72,41.63
2026-05-09T11:56:01.2298050Z,EQ-1,99.13,46.94
2026-05-09T11:56:11.2298050Z,EQ-3,85.83,47.01
2026-05-09T11:56:21.2298050Z,EQ-2,88.40,49.24
2026-05-09T11:56:31.2298050Z,EQ-4,96.86,49.87
2026-05-09T11:56:41.2298050Z,EQ-2,85.08,49.18
2026-05-09T11:56:51.2298050Z,EQ-3,89.81,49.82
2026-05-09T11:57:01.2298050Z,EQ-2,90.34,42.64
2026-05-09T11:57:11.2298050Z,EQ-2,89.00,48.25
2026-05-09T11:57:21.2298050Z,EQ-4,98.75,40.42
2026-05-09T11:57:31.2298050Z,EQ-1,96.59,44.51
2026-05-09T11:57:41.2298050Z,EQ-1,92.59,45.96
2026-05-09T11:57:51.2298050Z,EQ-2,89.84,40.66
2026-05-09T11:58:01.2298050Z,EQ-2,94.37,40.86
2026-05-09T11:58:11.2298050Z,EQ-4,88.03,46.01
2026-05-09T11:58:21.2298050Z,EQ-4,85.28,44.37
2026-05-09T11:58:31.2298050Z,EQ-4,97.94,46.05
2026-05-09T11:58:41.2298050Z,EQ-3,85.78,49.08
2026-05-09T11:58:51.2298050Z,EQ-3,93.28,44.55
2026-05-09T11:59:01.2298050Z,EQ-1,95.59,48.60
2026-05-09T11:59:11.2298050Z,EQ-2,94.58,49.20
2026-05-09T11:59:21.2298050Z,EQ-3,94.70,48.59
2026-05-09T11:59:31.2298050Z,EQ-4,99.27,44.40
2026-05-09T11:59:41.2298050Z,EQ-1,92.59,47.41
2026-05-09T11:59:51.2298050Z,EQ-2,88.28,45.07
2026-05-09T12:00:01.2298050Z,EQ-4,86.64,43.79
2026-05-09T12:00:11.2298050Z,EQ-3,85.60,47.46
2026-05-09T12:00:21.2298050Z,EQ-4,94.47,42.50
2026-05-09T12:00:31.2298050Z,EQ-3,85.49,44.59
2026-05-09T12:00:41.2298050Z,EQ-4,98.65,48.33
2026-05-09T12:00:51.2298050Z,EQ-4,87.74,49.86
2026-05-09T12:01:01.2298050Z,EQ-1,96.93,49.77
2026-05-09T12:01:11.2298050Z,EQ-1,88.46,49.08
2026-05-09T12:01:21.2298050Z,EQ-2,85.25,47.93
2026-05-09T12:01:31.2298050Z,EQ-1,88.13,40.05
2026-05-09T12:01:41.2298050Z,EQ-1,86.41,48.87
2026-05-09T12:01:51.2298050Z,EQ-1,86.29,45.10
2026-05-09T12:02:01.2298050Z,EQ-2,86.53,45.22
2026-05-09T12:02:11.2298050Z,EQ-4,90.95,43.83
2026-05-09T12:02:21.2298050Z,EQ-3,95.33,42.60
2026-05-09T12:02:31.2298050Z,EQ-1,90.89,47.11
2026-05-09T12:02:41.2298050Z,EQ-3,87.08,44.25
2026-05-09T12:02:51.2298050Z,EQ-1,85.88,48.73
2026-05-09T12:03:01.2298050Z,EQ-3,96.28,45.61
2026-05-09T12:03:11.2298050Z,EQ-4,92.17,40.38
2026-05-09T12:03:21.2298050Z,EQ-1,87.75,49.10
2026-05-09T12:03:31.2298050Z,EQ-3,86.47,40.28
2026-05-09T12:03:41.2298050Z,EQ-1,89.28,48.69
2026-05-09T12:03:51.2298050Z,EQ-2,86.37,45.83
2026-05-09T12:04:01.2298050Z,EQ-2,97.49,40.40
2026-05-09T12:04:11.2298050Z,EQ-4,95.28,46.30
2026-05-09T12:04:21.2298050Z,EQ-3,93.86,40.24
2026-05-09T12:04:31.2298050Z,EQ-4,90.01,45.98
2026-05-09T12:04:41.2298050Z,EQ-4,90.89,40.63
2026-05-09T12:04:51.2298050Z,EQ-2,93.54,47.81
2026-05-09T12:05:01.2298050Z,EQ-2,89.75,45.92
2026-05-09T12:05:11.2298050Z,EQ-3,92.87,47.65
2026-05-09T12:05:21.2298050Z,EQ-2,95.39,46.71
2026-05-09T12:05:31.2298050Z,EQ-2,86.56,43.39
2026-05-09T12:05:41.2298050Z,EQ-3,99.95,49.11
2026-05-09T12:05:51.2298050Z,EQ-4,92.56,46.06
2026-05-09T12:06:01.2298050Z,EQ-3,90.78,44.32
2026-05-09T12:06:11.2298050Z,EQ-1,87.21,48.14
2026-05-09T12:06:21.2298050Z,EQ-4,88.14,49.25
2026-05-09T12:06:31.2298050Z,EQ-4,87.50,48.20
2026-05-09T12:06:41.2298050Z,EQ-3,90.62,48.07
2026-05-09T12:06:51.2298050Z,EQ-4,91.37,41.27
2026-05-09T12:07:01.2298050Z,EQ-3,90.39,48.33
2026-05-09T12:07:11.2298050Z,EQ-3,86.49,42.32
2026-05-09T12:07:21.2298050Z,EQ-1,99.97,48.14
2026-05-09T12:07:31.2298050Z,EQ-3,97.94,49.47
2026-05-09T12:07:41.2298050Z,EQ-1,88.99,40.36
2026-05-09T12:07:51.2298050Z,EQ-3,89.63,44.18
2026-05-09T12:08:01.2298050Z,EQ-4,93.27,47.43
2026-05-09T12:08:11.2298050Z,EQ-4,92.85,45.44
2026-05-09T12:08:21.2298050Z,EQ-2,89.55,49.97
2026-05-09T12:08:31.2298050Z,EQ-1,95.89,48.97
2026-05-09T12:08:41.2298050Z,EQ-2,95.13,42.43
2026-05-09T12:08:51.2298050Z,EQ-4,99.02,40.77
2026-05-09T12:09:01.2298050Z,EQ-4,95.31,47.43
2026-05-09T12:09:11.2298050Z,EQ-4,87.89,44.92
2026-05-09T12:09:21.2298050Z,EQ-3,93.47,45.70
2026-05-09T12:09:31.2298050Z,EQ-3,90.28,48.67
2026-05-09T12:09:41.2298050Z,EQ-2,90.21,41.25
2026-05-09T12:09:51.2298050Z,EQ-3,86.10,48.89
2026-05-09T12:10:01.2298050Z,EQ-3,95.67,41.86
2026-05-09T12:10:11.2298050Z,EQ-2,96.23,43.36
2026-05-09T12:10:21.2298050Z,EQ-4,97.36,49.79
2026-05-09T12:10:31.2298050Z,EQ-2,85.60,46.27
2026-05-09T12:10:41.2298050Z,EQ-1,98.67,43.37
2026-05-09T12:10:51.2298050Z,EQ-3,88.32,43.71
2026-05-09T12:11:01.2298050Z,EQ-1,92.97,42.52
2026-05-09T12:11:11.2298050Z,EQ-4,97.22,49.71
2026-05-09T12:11:21.2298050Z,EQ-1,99.18,42.32
2026-05-09T12:11:31.2298050Z,EQ-3,88.30,42.31
2026-05-09T12:11:41.2298050Z,EQ-1,90.31,48.45
2026-05-09T12:11:51.2298050Z,EQ-2,99.28,47.32
2026-05-09T12:12:01.2298050Z,EQ-3,96.36,49.51
2026-05-09T12:12:11.2298050Z,EQ-4,88.33,48.94
2026-05-09T12:12:21.2298050Z,EQ-4,98.43,45.67
2026-05-09T12:12:31.2298050Z,EQ-4,85.89,42.58
2026-05-09T12:12:41.2298050Z,EQ-4,96.33,43.86
2026-05-09T12:12:51.2298050Z,EQ-4,95.19,44.82
2026-05-09T12:13:01.2298050Z,EQ-3,89.23,45.60
2026-05-09T12:13:11.2298050Z,EQ-3,95.51,41.06
2026-05-09T12:13:21.2298050Z,EQ-4,93.36,46.40
2026-05-09T12:13:31.2298050Z,EQ-4,98.30,41.22
2026-05-09T12:13:41.2298050Z,EQ-2,87.89,43.88
2026-05-09T12:13:51.2298050Z,EQ-2,96.62,44.66
2026-05-09T12:14:01.2298050Z,EQ-4,97.31,42.78
2026-05-09T12:14:11.2298050Z,EQ-4,95.04,49.92
2026-05-09T12:14:21.2298050Z,EQ-3,92.01,42.91
2026-05-09T12:14:31.2298050Z,EQ-4,99.65,47.34
2026-05-09T12:14:41.2298050Z,EQ-4,98.37,47.67
2026-05-09T12:14:51.2298050Z,EQ-4,98.24,42.68
2026-05-09T12:15:01.2298050Z,EQ-2,93.71,43.92
2026-05-09T12:15:11.2298050Z,EQ-3,86.42,49.53
2026-05-09T12:15:21.2298050Z,EQ-2,92.25,49.04
2026-05-09T12:15:31.2298050Z,EQ-1,98.69,42.07
2026-05-09T12:15:41.2298050Z,EQ-3,86.75,47.49
2026-05-09T12:15:51.2298050Z,EQ-2,97.82,40.17
2026-05-09T12:16:01.2298050Z,EQ-1,89.08,43.77
2026-05-09T12:16:11.2298050Z,EQ-4,95.20,41.56
2026-05-09T12:16:21.2298050Z,EQ-4,96.92,44.01
2026-05-09T12:16:31.2298050Z,EQ-3,91.41,47.80
2026-05-09T12:16:41.2298050Z,EQ-4,99.00,45.41
2026-05-09T12:16:51.2298050Z,EQ-2,86.51,46.00
2026-05-09T12:17:01.2298050Z,EQ-3,86.23,48.80
2026-05-09T12:17:11.2298050Z,EQ-1,99.56,49.07
2026-05-09T12:17:21.2298050Z,EQ-4,87.01,48.31
2026-05-09T12:17:31.2298050Z,EQ-4,97.93,45.10
2026-05-09T12:17:41.2298050Z,EQ-4,92.82,41.42
2026-05-09T12:17:51.2298050Z,EQ-2,92.70,46.16
2026-05-09T12:18:01.2298050Z,EQ-4,90.09,47.34
2026-05-09T12:18:11.2298050Z,EQ-3,88.36,41.28
2026-05-09T12:18:21.2298050Z,EQ-3,88.08,45.82
2026-05-09T12:18:31.2298050Z,EQ-3,91.44,42.54
2026-05-09T12:18:41.2298050Z,EQ-4,89.02,41.16
2026-05-09T12:18:51.2298050Z,EQ-2,85.80,46.23
2026-05-09T12:19:01.2298050Z,EQ-3,90.87,41.82
2026-05-09T12:19:11.2298050Z,EQ-1,88.22,43.90
2026-05-09T12:19:21.2298050Z,EQ-2,87.37,49.92
2026-05-09T12:19:31.2298050Z,EQ-2,86.47,40.05
2026-05-09T12:19:41.2298050Z,EQ-4,90.40,47.33
2026-05-09T12:19:51.2298050Z,EQ-2,86.71,41.60
2026-05-09T12:20:01.2298050Z,EQ-1,87.02,42.91
2026-05-09T12:20:11.2298050Z,EQ-4,97.97,40.34
2026-05-09T12:20:21.2298050Z,EQ-1,88.38,42.52
2026-05-09T12:20:31.2298050Z,EQ-4,94.03,42.04
2026-05-09T12:20:41.2298050Z,EQ-4,94.90,42.09
2026-05-09T12:20:51.2298050Z,EQ-4,94.45,49.68
2026-05-09T12:21:01.2298050Z,EQ-1,97.43,44.34
2026-05-09T12:21:11.2298050Z,EQ-2,86.76,44.79
2026-05-09T12:21:21.2298050Z,EQ-4,99.05,41.19
2026-05-09T12:21:31.2298050Z,EQ-3,95.73,47.27
2026-05-09T12:21:41.2298050Z,EQ-3,90.46,45.18
2026-05-09T12:21:51.2298050Z,EQ-4,89.88,41.92
2026-05-09T12:22:01.2298050Z,EQ-3,93.69,43.50
2026-05-09T12:22:11.2298050Z,EQ-4,86.49,43.46
2026-05-09T12:22:21.2298050Z,EQ-3,95.70,44.01
2026-05-09T12:22:31.2298050Z,EQ-2,97.93,45.93
2026-05-09T12:22:41.2298050Z,EQ-1,91.54,44.93
2026-05-09T12:22:51.2298050Z,EQ-4,86.72,49.59
2026-05-09T12:23:01.2298050Z,EQ-2,87.68,40.60
2026-05-09T12:23:11.2298050Z,EQ-4,88.36,46.44
2026-05-09T12:23:21.2298050Z,EQ-2,99.31,44.37
2026-05-09T12:23:31.2298050Z,EQ-4,94.72,40.97
2026-05-09T12:23:41.2298050Z,EQ-1,85.44,41.66
2026-05-09T12:23:51.2298050Z,EQ-1,89.87,45.58
2026-05-09T12:24:01.2298050Z,EQ-1,86.29,43.96
2026-05-09T12:24:11.2298050Z,EQ-1,88.52,43.29
2026-05-09T12:24:21.2298050Z,EQ-3,88.26,40.98
2026-05-09T12:24:31.2298050Z,EQ-2,95.87,43.16
2026-05-09T12:24:41.2298050Z,EQ-1,90.01,48.47
2026-05-09T12:24:51.2298050Z,EQ-4,90.17,49.45
2026-05-09T12:25:01.2298050Z,EQ-3,91.13,43.13
2026-05-09T12:25:11.2298050Z,EQ-1,98.90,47.88
2026-05-09T12:25:21.2298050Z,EQ-4,89.15,42.24
2026-05-09T12:25:31.2298050Z,EQ-3,96.75,43.18
2026-05-09T12:25:41.2298050Z,EQ-1,89.92,47.77
2026-05-09T12:25:51.2298050Z,EQ-2,90.87,45.70
2026-05-09T12:26:01.2298050Z,EQ-3,90.46,41.11
2026-05-09T12:26:11.2298050Z,EQ-2,98.62,47.70
2026-05-09T12:26:21.2298050Z,EQ-2,86.42,45.15
2026-05-09T12:26:31.2298050Z,EQ-4,97.41,41.65
2026-05-09T12:26:41.2298050Z,EQ-4,95.81,47.14
2026-05-09T12:26:51.2298050Z,EQ-4,98.56,43.58
2026-05-09T12:27:01.2298050Z,EQ-4,96.31,42.58
2026-05-09T12:27:11.2298050Z,EQ-1,96.57,47.40
2026-05-09T12:27:21.2298050Z,EQ-4,86.20,41.29
2026-05-09T12:27:31.2298050Z,EQ-4,97.24,43.65
2026-05-09T12:27:41.2298050Z,EQ-3,99.89,46.27
2026-05-09T12:27:51.2298050Z,EQ-1,93.39,44.62
2026-05-09T12:28:01.2298050Z,EQ-3,99.24,47.91
2026-05-09T12:28:11.2298050Z,EQ-2,95.62,46.09
2026-05-09T12:28:21.2298050Z,EQ-2,95.05,43.74
2026-05-09T12:28:31.2298050Z,EQ-4,95.79,49.16
2026-05-09T12:28:41.2298050Z,EQ-4,93.22,48.79
2026-05-09T12:28:51.2298050Z,EQ-2,98.10,45.74
2026-05-09T12:29:01.2298050Z,EQ-4,85.69,41.12
2026-05-09T12:29:11.2298050Z,EQ-2,99.66,41.08
2026-05-09T12:29:21.2298050Z,EQ-4,94.22,46.95
2026-05-09T12:29:31.2298050Z,EQ-2,96.49,40.06
2026-05-09T12:29:41.2298050Z,EQ-2,89.81,43.56
2026-05-09T12:29:51.2298050Z,EQ-3,90.11,45.71
2026-05-09T12:30:01.2298050Z,EQ-3,91.77,40.59
2026-05-09T12:30:11.2298050Z,EQ-1,94.08,45.34
2026-05-09T12:30:21.2298050Z,EQ-2,97.15,48.73
2026-05-09T12:30:31.2298050Z,EQ-2,98.89,42.89
2026-05-09T12:30:41.2298050Z,EQ-1,99.64,49.11
2026-05-09T12:30:51.2298050Z,EQ-1,98.46,45.55
2026-05-09T12:31:01.2298050Z,EQ-4,91.81,49.46
2026-05-09T12:31:11.2298050Z,EQ-3,91.20,49.00
2026-05-09T12:31:21.2298050Z,EQ-1,85.54,41.63
2026-05-09T12:31:31.2298050Z,EQ-2,91.33,48.88
2026-05-09T12:31:41.2298050Z,EQ-3,89.32,43.20
2026-05-09T12:31:51.2298050Z,EQ-2,87.22,41.49
2026-05-09T12:32:01.2298050Z,EQ-4,97.85,42.12
2026-05-09T12:32:11.2298050Z,EQ-4,95.30,47.86
2026-05-09T12:32:21.2298050Z,EQ-2,96.97,47.09
2026-05-09T12:32:31.2298050Z,EQ-4,87.74,44.53
2026-05-09T12:32:41.2298050Z,EQ-1,91.11,44.66
2026-05-09T12:32:51.2298050Z,EQ-1,92.24,42.15
2026-05-09T12:33:01.2298050Z,EQ-1,92.08,45.79
2026-05-09T12:33:11.2298050Z,EQ-2,88.08,47.99
2026-05-09T12:33:21.2298050Z,EQ-3,97.48,40.79
2026-05-09T12:33:31.2298050Z,EQ-4,85.21,42.67
2026-05-09T12:33:41.2298050Z,EQ-3,89.22,41.50
2026-05-09T12:33:51.2298050Z,EQ-1,90.81,41.28
2026-05-09T12:34:01.2298050Z,EQ-4,97.31,46.28
2026-05-09T12:34:11.2298050Z,EQ-4,97.49,45.29
2026-05-09T12:34:21.2298050Z,EQ-4,89.86,43.68
2026-05-09T12:34:31.2298050Z,EQ-4,95.06,43.95
2026-05-09T12:34:41.2298050Z,EQ-2,86.47,48.78
2026-05-09T12:34:51.2298050Z,EQ-4,96.34,44.51
2026-05-09T12:35:01.2298050Z,EQ-4,93.30,47.69
2026-05-09T12:35:11.2298050Z,EQ-1,91.94,41.24
2026-05-09T12:35:21.2298050Z,EQ-3,99.51,40.44
2026-05-09T12:35:31.2298050Z,EQ-3,86.35,40.86
2026-05-09T12:35:41.2298050Z,EQ-4,98.16,44.14
2026-05-09T12:35:51.2298050Z,EQ-1,89.76,44.52
2026-05-09T12:36:01.2298050Z,EQ-4,87.70,48.12
2026-05-09T12:36:11.2298050Z,EQ-3,97.33,47.14
2026-05-09T12:36:21.2298050Z,EQ-1,86.10,46.78
2026-05-09T12:36:31.2298050Z,EQ-1,90.09,42.75
2026-05-09T12:36:41.2298050Z,EQ-4,89.53,47.56
2026-05-09T12:36:51.2298050Z,EQ-2,99.39,41.18
2026-05-09T12:37:01.2298050Z,EQ-2,88.88,41.85
2026-05-09T12:37:11.2298050Z,EQ-2,99.64,47.23
2026-05-09T12:37:21.2298050Z,EQ-3,93.65,45.54
2026-05-09T12:37:31.2298050Z,EQ-1,97.66,42.27
2026-05-09T12:37:41.2298050Z,EQ-4,95.66,46.29
2026-05-09T12:37:51.2298050Z,EQ-2,94.45,49.69
2026-05-09T12:38:01.2298050Z,EQ-2,88.46,48.16
2026-05-09T12:38:11.2298050Z,EQ-1,94.38,40.19
2026-05-09T12:38:21.2298050Z,EQ-3,99.16,46.18
2026-05-09T12:38:31.2298050Z,EQ-1,99.17,47.33
2026-05-09T12:38:41.2298050Z,EQ-3,97.28,45.83
2026-05-09T12:38:51.2298050Z,EQ-2,99.70,48.36
2026-05-09T12:39:01.2298050Z,EQ-3,99.99,43.68
2026-05-09T12:39:11.2298050Z,EQ-1,97.59,49.50
2026-05-09T12:39:21.2298050Z,EQ-4,88.73,46.30
2026-05-09T12:39:31.2298050Z,EQ-3,90.02,49.32
2026-05-09T12:39:41.2298050Z,EQ-1,90.76,48.62
2026-05-09T12:39:51.2298050Z,EQ-4,87.08,44.53
2026-05-09T12:40:01.2298050Z,EQ-1,86.19,41.23
2026-05-09T12:40:11.2298050Z,EQ-4,99.86,48.59
2026-05-09T12:40:21.2298050Z,EQ-3,92.74,48.39
2026-05-09T12:40:31.2298050Z,EQ-1,99.40,42.27
2026-05-09T12:40:41.2298050Z,EQ-2,91.62,43.28
2026-05-09T12:40:51.2298050Z,EQ-4,91.65,49.06
2026-05-09T12:41:01.2298050Z,EQ-4,98.11,48.22
2026-05-09T12:41:11.2298050Z,EQ-1,94.84,43.43
2026-05-09T12:41:21.2298050Z,EQ-3,92.43,46.11
2026-05-09T12:41:31.2298050Z,EQ-3,85.41,41.29
2026-05-09T12:41:41.2298050Z,EQ-2,95.56,40.57
2026-05-09T12:41:51.2298050Z,EQ-3,88.51,49.43
2026-05-09T12:42:01.2298050Z,EQ-3,88.04,43.04
2026-05-09T12:42:11.2298050Z,EQ-1,93.39,44.96
2026-05-09T12:42:21.2298050Z,EQ-2,95.15,48.95
2026-05-09T12:42:31.2298050Z,EQ-3,85.05,43.27
2026-05-09T12:42:41.2298050Z,EQ-1,87.58,46.01
2026-05-09T12:42:51.2298050Z,EQ-4,94.98,44.71
2026-05-09T12:43:01.2298050Z,EQ-2,96.30,44.97
2026-05-09T12:43:11.2298050Z,EQ-3,98.51,47.02
2026-05-09T12:43:21.2298050Z,EQ-2,99.11,42.94
2026-05-09T12:43:31.2298050Z,EQ-2,85.88,40.05
2026-05-09T12:43:41.2298050Z,EQ-1,96.23,45.78
2026-05-09T12:43:51.2298050Z,EQ-3,98.44,45.23
2026-05-09T12:44:01.2298050Z,EQ-4,96.07,41.74
2026-05-09T12:44:11.2298050Z,EQ-1,91.16,47.95
2026-05-09T12:44:21.2298050Z,EQ-2,93.88,41.26
2026-05-09T12:44:31.2298050Z,EQ-3,95.01,46.63
2026-05-09T12:44:41.2298050Z,EQ-1,91.32,47.39
2026-05-09T12:44:51.2298050Z,EQ-3,88.12,42.57
2026-05-09T12:45:01.2298050Z,EQ-2,97.25,46.86
2026-05-09T12:45:11.2298050Z,EQ-2,87.96,44.02
2026-05-09T12:45:21.2298050Z,EQ-3,91.53,43.20
2026-05-09T12:45:31.2298050Z,EQ-3,85.26,48.22
2026-05-09T12:45:41.2298050Z,EQ-3,92.30,49.28
2026-05-09T12:45:51.2298050Z,EQ-3,95.74,41.60
2026-05-09T12:46:01.2298050Z,EQ-3,98.74,40.34
2026-05-09T12:46:11.2298050Z,EQ-3,97.56,42.31
2026-05-09T12:46:21.2298050Z,EQ-3,99.43,46.93
2026-05-09T12:46:31.2298050Z,EQ-2,93.52,42.41
2026-05-09T12:46:41.2298050Z,EQ-4,95.18,48.57
2026-05-09T12:46:51.2298050Z,EQ-2,88.78,47.54
2026-05-09T12:47:01.2298050Z,EQ-4,97.62,48.31
2026-05-09T12:47:11.2298050Z,EQ-4,88.26,47.04
2026-05-09T12:47:21.2298050Z,EQ-1,90.79,43.70
2026-05-09T12:47:31.2298050Z,EQ-1,94.56,43.74
2026-05-09T12:47:41.2298050Z,EQ-1,94.55,46.14
2026-05-09T12:47:51.2298050Z,EQ-1,92.00,46.16
2026-05-09T12:48:01.2298050Z,EQ-3,95.04,45.72
2026-05-09T12:48:11.2298050Z,EQ-1,89.63,46.83
2026-05-09T12:48:21.2298050Z,EQ-2,89.89,40.84
2026-05-09T12:48:31.2298050Z,EQ-4,96.94,41.21
2026-05-09T12:48:41.2298050Z,EQ-1,89.99,42.65
2026-05-09T12:48:51.2298050Z,EQ-3,86.13,40.82
2026-05-09T12:49:01.2298050Z,EQ-2,96.69,40.73
2026-05-09T12:49:11.2298050Z,EQ-2,98.82,40.63
2026-05-09T12:49:21.2298050Z,EQ-1,97.70,43.43
2026-05-09T12:49:31.2298050Z,EQ-4,92.84,41.49
2026-05-09T12:49:41.2298050Z,EQ-1,93.49,43.42
2026-05-09T12:49:51.2298050Z,EQ-1,96.82,43.38
2026-05-09T12:50:01.2298050Z,EQ-4,95.46,47.98
2026-05-09T12:50:11.2298050Z,EQ-2,91.87,41.77
2026-05-09T12:50:21.2298050Z,EQ-3,94.15,40.59
2026-05-09T12:50:31.2298050Z,EQ-3,87.37,49.83
2026-05-09T12:50:41.2298050Z,EQ-3,90.44,42.67
2026-05-09T12:50:51.2298050Z,EQ-4,88.54,46.70
2026-05-09T12:51:01.2298050Z,EQ-3,95.63,42.60
2026-05-09T12:51:11.2298050Z,EQ-3,98.05,42.68
2026-05-09T12:51:21.2298050Z,EQ-4,89.39,44.88
2026-05-09T12:51:31.2298050Z,EQ-3,90.25,43.80
2026-05-09T12:51:41.2298050Z,EQ-1,99.24,45.15
2026-05-09T12:51:51.2298050Z,EQ-4,87.55,45.27
2026-05-09T12:52:01.2298050Z,EQ-4,93.34,47.68
2026-05-09T12:52:11.2298050Z,EQ-2,95.66,42.43
2026-05-09T12:52:21.2298050Z,EQ-2,88.85,49.69
2026-05-09T12:52:31.2298050Z,EQ-1,91.77,40.64
2026-05-09T12:52:41.2298050Z,EQ-1,93.77,40.21
2026-05-09T12:52:51.2298050Z,EQ-1,86.96,40.26
2026-05-09T12:53:01.2298050Z,EQ-2,95.08,45.98
2026-05-09T12:53:11.2298050Z,EQ-4,85.38,42.55
2026-05-09T12:53:21.2298050Z,EQ-2,86.13,48.53
2026-05-09T12:53:31.2298050Z,EQ-2,87.56,43.71
2026-05-09T12:53:41.2298050Z,EQ-2,98.11,49.72
2026-05-09T12:53:51.2298050Z,EQ-3,94.59,44.24
2026-05-09T12:54:01.2298050Z,EQ-1,85.60,47.13
2026-05-09T12:54:11.2298050Z,EQ-2,86.32,47.59
2026-05-09T12:54:21.2298050Z,EQ-4,95.49,47.20
2026-05-09T12:54:31.2298050Z,EQ-4,90.93,44.45
2026-05-09T12:54:41.2298050Z,EQ-4,86.21,42.00
2026-05-09T12:54:51.2298050Z,EQ-2,88.66,48.15
2026-05-09T12:55:01.2298050Z,EQ-1,87.02,40.58
2026-05-09T12:55:11.2298050Z,EQ-4,99.17,48.10
2026-05-09T12:55:21.2298050Z,EQ-4,87.71,47.24
2026-05-09T12:55:31.2298050Z,EQ-1,90.14,47.73
2026-05-09T12:55:41.2298050Z,EQ-4,85.97,40.77
2026-05-09T12:55:51.2298050Z,EQ-1,95.59,43.89
2026-05-09T12:56:01.2298050Z,EQ-2,94.11,49.63
2026-05-09T12:56:11.2298050Z,EQ-2,99.72,49.03
2026-05-09T12:56:21.2298050Z,EQ-1,93.94,41.39
2026-05-09T12:56:31.2298050Z,EQ-4,86.50,43.56
2026-05-09T12:56:41.2298050Z,EQ-4,91.28,41.41
2026-05-09T12:56:51.2298050Z,EQ-4,99.68,44.64
2026-05-09T12:57:01.2298050Z,EQ-2,95.99,47.99
2026-05-09T12:57:11.2298050Z,EQ-3,91.29,40.36
2026-05-09T12:57:21.2298050Z,EQ-4,90.62,49.42
2026-05-09T12:57:31.2298050Z,EQ-1,95.24,49.78
2026-05-09T12:57:41.2298050Z,EQ-1,88.57,43.19
2026-05-09T12:57:51.2298050Z,EQ-1,89.95,40.49
2026-05-09T12:58:01.2298050Z,EQ-3,96.95,43.86
